NumIters,Seconds,LearningRate,l2_error
10059.0,3891.991694,0.0001,114.066
10060.0,3892.298173,0.0001,136.28
10061.0,3892.603553,0.0001,168.942
10062.0,3892.908226,0.0001,113.666
10063.0,3893.213541,0.0001,122.908
10064.0,3893.518417,0.0001,161.939
10065.0,3893.823187,0.0001,117.344
10066.0,3894.128888,0.0001,156.489
10067.0,3894.433707,0.0001,127.961
10068.0,3894.738773,0.0001,131.377
10069.0,3895.0432,0.0001,149.352
10070.0,3895.348598,0.0001,133.55
10071.0,3895.653264,0.0001,123.941
10072.0,3895.9584,0.0001,123.858
10073.0,3896.263669,0.0001,133.932
10074.0,3896.567641,0.0001,117.505
10075.0,3896.872055,0.0001,116.573
10076.0,3897.177237,0.0001,143.01
10077.0,3897.48173,0.0001,127.92
10078.0,3897.786672,0.0001,133.423
10079.0,3898.09228,0.0001,188.054
10080.0,3898.396576,0.0001,150.87
10081.0,3898.701346,0.0001,138.531
10082.0,3899.006856,0.0001,118.99
10083.0,3899.312036,0.0001,123.687
10084.0,3899.616518,0.0001,126.145
10085.0,3899.92097,0.0001,121.897
10086.0,3900.226663,0.0001,132.137
10087.0,3900.532192,0.0001,138.949
10088.0,3900.836945,0.0001,137.628
10089.0,3901.141794,0.0001,162.17
10090.0,3901.447109,0.0001,116.646
10091.0,3901.751656,0.0001,120.786
10092.0,3902.057679,0.0001,136.143
10093.0,3902.362417,0.0001,128.904
10094.0,3902.666937,0.0001,112.368
10095.0,3902.972287,0.0001,171.285
10096.0,3903.277195,0.0001,125.975
10097.0,3903.581099,0.0001,122.521
10098.0,3903.885771,0.0001,124.969
10099.0,3904.317476,0.0001,128.677
10100.0,3904.622666,0.0001,30.6218
10101.0,3904.928402,0.0001,44.6108
10102.0,3905.23351,0.0001,46.3558
10103.0,3905.537518,0.0001,37.638
10104.0,3905.842272,0.0001,35.5348
10105.0,3906.147608,0.0001,54.1373
10106.0,3906.452337,0.0001,44.153
10107.0,3906.757493,0.0001,82.5082
10108.0,3907.062309,0.0001,36.4312
10109.0,3907.367606,0.0001,72.5536
10110.0,3907.67268,0.0001,48.1773
10111.0,3907.97716,0.0001,67.8167
10112.0,3908.28211,0.0001,48.4744
10113.0,3908.587565,0.0001,26.4553
10114.0,3908.892212,0.0001,75.6186
10115.0,3909.197522,0.0001,22.4626
10116.0,3909.502539,0.0001,47.907
10117.0,3909.807574,0.0001,49.5253
10118.0,3910.112216,0.0001,39.9161
10119.0,3910.418388,0.0001,44.3182
10120.0,3910.723006,0.0001,46.8588
10121.0,3911.027669,0.0001,51.4247
10122.0,3911.332861,0.0001,42.7901
10123.0,3911.637629,0.0001,53.1612
10124.0,3911.942749,0.0001,23.952
10125.0,3912.246963,0.0001,28.8351
10126.0,3912.551475,0.0001,71.2428
10127.0,3912.855816,0.0001,44.9617
10128.0,3913.161093,0.0001,43.4465
10129.0,3913.466112,0.0001,22.9895
10130.0,3913.770827,0.0001,35.7365
10131.0,3914.075765,0.0001,42.9594
10132.0,3914.380422,0.0001,59.5934
10133.0,3914.68523,0.0001,56.2787
10134.0,3914.990178,0.0001,30.5341
10135.0,3915.295784,0.0001,57.5162
10136.0,3915.600208,0.0001,35.91
10137.0,3915.90503,0.0001,63.9021
10138.0,3916.210652,0.0001,62.5551
10139.0,3916.515441,0.0001,58.766
10140.0,3916.819974,0.0001,41.1152
10141.0,3917.125174,0.0001,41.3926
10142.0,3917.429801,0.0001,51.4775
10143.0,3917.734716,0.0001,72.5742
10144.0,3918.040015,0.0001,37.0115
10145.0,3918.344343,0.0001,37.6116
10146.0,3918.649374,0.0001,39.9243
10147.0,3918.953973,0.0001,56.0722
10148.0,3919.259551,0.0001,46.1874
10149.0,3919.564446,0.0001,53.8974
10150.0,3919.868919,0.0001,39.6463
10151.0,3920.174799,0.0001,39.5591
10152.0,3920.479105,0.0001,49.4429
10153.0,3920.784692,0.0001,33.1635
10154.0,3921.08921,0.0001,40.3497
10155.0,3921.390921,0.0001,51.9077
10156.0,3921.691792,0.0001,42.9689
10157.0,3921.992537,0.0001,55.2009
10158.0,3922.294074,0.0001,42.7566
10159.0,3922.594624,0.0001,25.9892
10160.0,3922.896122,0.0001,52.2513
10161.0,3923.196894,0.0001,45.4647
10162.0,3923.497602,0.0001,39.3733
10163.0,3923.797831,0.0001,26.0303
10164.0,3924.098584,0.0001,62.8666
10165.0,3924.399087,0.0001,34.5521
10166.0,3924.700321,0.0001,41.6481
10167.0,3925.001328,0.0001,38.3984
10168.0,3925.303027,0.0001,58.3088
10169.0,3925.603625,0.0001,52.31
10170.0,3925.903822,0.0001,56.5472
10171.0,3926.204627,0.0001,46.5243
10172.0,3926.505417,0.0001,42.7006
10173.0,3926.805842,0.0001,45.1222
10174.0,3927.106644,0.0001,51.8564
10175.0,3927.406893,0.0001,49.5862
10176.0,3927.707375,0.0001,40.0678
10177.0,3928.008436,0.0001,44.0662
10178.0,3928.309423,0.0001,53.6616
10179.0,3928.610432,0.0001,50.3594
10180.0,3928.911362,0.0001,34.7447
10181.0,3929.212995,0.0001,68.3515
10182.0,3929.513937,0.0001,61.6685
10183.0,3929.815124,0.0001,42.064
10184.0,3930.116471,0.0001,38.3178
10185.0,3930.437547,0.0001,43.3339
10186.0,3930.738301,0.0001,43.4345
10187.0,3931.038949,0.0001,38.3533
10188.0,3931.339405,0.0001,40.9929
10189.0,3931.640341,0.0001,90.8894
10190.0,3931.941162,0.0001,32.3402
10191.0,3932.24201,0.0001,41.8613
10192.0,3932.542526,0.0001,38.8938
10193.0,3932.843756,0.0001,44.5335
10194.0,3933.144263,0.0001,46.9281
10195.0,3933.445525,0.0001,50.1883
10196.0,3933.746523,0.0001,43.1436
10197.0,3934.047727,0.0001,46.8676
10198.0,3934.347462,0.0001,55.5874
10199.0,3934.772171,0.0001,76.5718
10200.0,3935.072119,0.0001,168.685
10201.0,3935.371656,0.0001,108.118
10202.0,3935.671769,0.0001,145.978
10203.0,3935.972306,0.0001,113.12
10204.0,3936.272954,0.0001,168.13
10205.0,3936.573353,0.0001,137.735
10206.0,3936.873002,0.0001,131.724
10207.0,3937.172921,0.0001,135.65
10208.0,3937.472782,0.0001,122.649
10209.0,3937.773386,0.0001,136.977
10210.0,3938.073678,0.0001,127.918
10211.0,3938.3731,0.0001,130.4
10212.0,3938.672673,0.0001,150.49
10213.0,3938.97226,0.0001,137.418
10214.0,3939.272146,0.0001,113.326
10215.0,3939.572195,0.0001,106.712
10216.0,3939.871983,0.0001,157.562
10217.0,3940.172278,0.0001,119.137
10218.0,3940.472637,0.0001,235.489
10219.0,3940.77266,0.0001,127.857
10220.0,3941.072993,0.0001,140.881
10221.0,3941.372699,0.0001,99.3582
10222.0,3941.67305,0.0001,136.783
10223.0,3941.973299,0.0001,137.978
10224.0,3942.274065,0.0001,149.769
10225.0,3942.574416,0.0001,139.327
10226.0,3942.874546,0.0001,157.353
10227.0,3943.175204,0.0001,141.027
10228.0,3943.475407,0.0001,122.512
10229.0,3943.775266,0.0001,118.737
10230.0,3944.076187,0.0001,138.62
10231.0,3944.376654,0.0001,91.9821
10232.0,3944.676573,0.0001,147.825
10233.0,3944.976799,0.0001,118.994
10234.0,3945.276468,0.0001,120.265
10235.0,3945.575966,0.0001,169.845
10236.0,3945.875205,0.0001,157.706
10237.0,3946.175326,0.0001,164.961
10238.0,3946.475744,0.0001,126.727
10239.0,3946.777248,0.0001,166.77
10240.0,3947.078788,0.0001,145.052
10241.0,3947.379014,0.0001,93.4907
10242.0,3947.67971,0.0001,121.727
10243.0,3947.980656,0.0001,146.108
10244.0,3948.281399,0.0001,132.898
10245.0,3948.582376,0.0001,123.278
10246.0,3948.883466,0.0001,147.768
10247.0,3949.184553,0.0001,112.429
10248.0,3949.485507,0.0001,148.005
10249.0,3949.789818,0.0001,138.742
10250.0,3950.095684,0.0001,116.706
10251.0,3950.401419,0.0001,145.068
10252.0,3950.705952,0.0001,155.723
10253.0,3951.010736,0.0001,146.541
10254.0,3951.315664,0.0001,151.321
10255.0,3951.620545,0.0001,110.516
10256.0,3951.925392,0.0001,145.176
10257.0,3952.230294,0.0001,142.154
10258.0,3952.535267,0.0001,153.397
10259.0,3952.840667,0.0001,165.878
10260.0,3953.145817,0.0001,151.476
10261.0,3953.451257,0.0001,136.317
10262.0,3953.756407,0.0001,138.668
10263.0,3954.061283,0.0001,143.604
10264.0,3954.366247,0.0001,149.944
10265.0,3954.671392,0.0001,134.52
10266.0,3954.976346,0.0001,127.134
10267.0,3955.282057,0.0001,166.261
10268.0,3955.587461,0.0001,125.771
10269.0,3955.892246,0.0001,128.976
10270.0,3956.197013,0.0001,125.971
10271.0,3956.524687,0.0001,145.054
10272.0,3956.830121,0.0001,111.261
10273.0,3957.13603,0.0001,182.872
10274.0,3957.441452,0.0001,123.909
10275.0,3957.746661,0.0001,160.816
10276.0,3958.052178,0.0001,137.253
10277.0,3958.356755,0.0001,179.146
10278.0,3958.662158,0.0001,122.892
10279.0,3958.967567,0.0001,115.731
10280.0,3959.272519,0.0001,123.666
10281.0,3959.578054,0.0001,146.706
10282.0,3959.88256,0.0001,128.921
10283.0,3960.187926,0.0001,117.667
10284.0,3960.493132,0.0001,120.886
10285.0,3960.79773,0.0001,141.059
10286.0,3961.102308,0.0001,141.927
10287.0,3961.406859,0.0001,104.306
10288.0,3961.712014,0.0001,117.078
10289.0,3962.016684,0.0001,148.101
10290.0,3962.321513,0.0001,125.7
10291.0,3962.625675,0.0001,148.913
10292.0,3962.93094,0.0001,142.531
10293.0,3963.236065,0.0001,122.547
10294.0,3963.540629,0.0001,173.516
10295.0,3963.845497,0.0001,124.584
10296.0,3964.150876,0.0001,117.455
10297.0,3964.455315,0.0001,158.862
10298.0,3964.760625,0.0001,118.931
10299.0,3965.210203,0.0001,145.085
10300.0,3965.51102,0.0001,144.347
10301.0,3965.811748,0.0001,161.867
10302.0,3966.112787,0.0001,144.389
10303.0,3966.413913,0.0001,132.235
10304.0,3966.715371,0.0001,131.385
10305.0,3967.016001,0.0001,145.514
10306.0,3967.317265,0.0001,133.729
10307.0,3967.622149,0.0001,131.184
10308.0,3967.927072,0.0001,114.094
10309.0,3968.231834,0.0001,130.291
10310.0,3968.536242,0.0001,114.958
10311.0,3968.841019,0.0001,127.105
10312.0,3969.146409,0.0001,168.734
10313.0,3969.452132,0.0001,124.721
10314.0,3969.75684,0.0001,141.283
10315.0,3970.061805,0.0001,158.428
10316.0,3970.366534,0.0001,114.458
10317.0,3970.671398,0.0001,147.643
10318.0,3970.976413,0.0001,107.619
10319.0,3971.281836,0.0001,131.027
10320.0,3971.587158,0.0001,115.071
10321.0,3971.893137,0.0001,139.103
10322.0,3972.198528,0.0001,118.039
10323.0,3972.503198,0.0001,110.183
10324.0,3972.807953,0.0001,122.221
10325.0,3973.113292,0.0001,133.172
10326.0,3973.41814,0.0001,121.903
10327.0,3973.723378,0.0001,135.571
10328.0,3974.029201,0.0001,127.679
10329.0,3974.334388,0.0001,142.899
10330.0,3974.639001,0.0001,187.597
10331.0,3974.943259,0.0001,142.865
10332.0,3975.248476,0.0001,171.892
10333.0,3975.55373,0.0001,154.867
10334.0,3975.859009,0.0001,128.388
10335.0,3976.164515,0.0001,122.766
10336.0,3976.46931,0.0001,137.285
10337.0,3976.774273,0.0001,124.191
10338.0,3977.079929,0.0001,114.841
10339.0,3977.384891,0.0001,233.726
10340.0,3977.689793,0.0001,136.65
10341.0,3977.995089,0.0001,114.215
10342.0,3978.300322,0.0001,162.393
10343.0,3978.605684,0.0001,115.327
10344.0,3978.910879,0.0001,147.235
10345.0,3979.215915,0.0001,142.6
10346.0,3979.520895,0.0001,138.034
10347.0,3979.825736,0.0001,131.131
10348.0,3980.13058,0.0001,155.319
10349.0,3980.435325,0.0001,164.025
10350.0,3980.740293,0.0001,99.5421
10351.0,3981.045683,0.0001,142.669
10352.0,3981.351382,0.0001,151.996
10353.0,3981.656941,0.0001,127.031
10354.0,3981.96204,0.0001,124.726
10355.0,3982.266891,0.0001,132.393
10356.0,3982.572408,0.0001,169.088
10357.0,3982.8785,0.0001,132.57
10358.0,3983.184277,0.0001,144.529
10359.0,3983.489667,0.0001,131.585
10360.0,3983.794641,0.0001,143.735
10361.0,3984.099794,0.0001,130.322
10362.0,3984.404887,0.0001,141.438
10363.0,3984.709454,0.0001,140.933
10364.0,3985.014653,0.0001,131.554
10365.0,3985.319689,0.0001,135.839
10366.0,3985.623788,0.0001,141.764
10367.0,3985.92902,0.0001,119.426
10368.0,3986.233724,0.0001,162.755
10369.0,3986.539055,0.0001,144.777
10370.0,3986.844054,0.0001,125.569
10371.0,3987.149948,0.0001,132.76
10372.0,3987.45509,0.0001,125.841
10373.0,3987.759779,0.0001,139.225
10374.0,3988.065019,0.0001,149.942
10375.0,3988.370306,0.0001,152.386
10376.0,3988.674597,0.0001,129.868
10377.0,3988.979213,0.0001,155.828
10378.0,3989.284899,0.0001,129.331
10379.0,3989.59027,0.0001,138.745
10380.0,3989.895133,0.0001,160.786
10381.0,3990.200747,0.0001,132.081
10382.0,3990.505915,0.0001,201.695
10383.0,3990.810904,0.0001,149.343
10384.0,3991.115661,0.0001,116.827
10385.0,3991.420361,0.0001,124.588
10386.0,3991.725757,0.0001,118.518
10387.0,3992.03057,0.0001,149.665
10388.0,3992.335661,0.0001,117.33
10389.0,3992.640547,0.0001,114.218
10390.0,3992.945755,0.0001,136.555
10391.0,3993.250792,0.0001,154.033
10392.0,3993.555407,0.0001,122.368
10393.0,3993.860759,0.0001,117.389
10394.0,3994.166113,0.0001,118.503
10395.0,3994.471257,0.0001,137.902
10396.0,3994.776103,0.0001,117.084
10397.0,3995.081079,0.0001,144.442
10398.0,3995.386337,0.0001,128.129
10399.0,3995.814239,0.0001,148.028
10400.0,3996.115761,0.0001,123.235
10401.0,3996.416719,0.0001,131.47
10402.0,3996.717619,0.0001,153.981
10403.0,3997.018839,0.0001,131.786
10404.0,3997.320178,0.0001,162.178
10405.0,3997.621458,0.0001,149.618
10406.0,3997.922512,0.0001,131.444
10407.0,3998.223398,0.0001,144.469
10408.0,3998.52468,0.0001,134.336
10409.0,3998.825703,0.0001,142.592
10410.0,3999.126466,0.0001,159.055
10411.0,3999.427752,0.0001,119.55
10412.0,3999.728739,0.0001,119.687
10413.0,4000.030213,0.0001,115.815
10414.0,4000.330894,0.0001,132.513
10415.0,4000.631247,0.0001,141.917
10416.0,4000.932232,0.0001,113.609
10417.0,4001.232882,0.0001,117.282
10418.0,4001.533684,0.0001,172.335
10419.0,4001.834746,0.0001,149.736
10420.0,4002.135853,0.0001,177.19
10421.0,4002.438106,0.0001,124.05
10422.0,4002.739181,0.0001,120.76
10423.0,4003.040585,0.0001,111.216
10424.0,4003.34209,0.0001,170.522
10425.0,4003.643671,0.0001,158.705
10426.0,4003.945106,0.0001,127.82
10427.0,4004.246078,0.0001,135.539
10428.0,4004.54655,0.0001,177.557
10429.0,4004.847776,0.0001,125.789
10430.0,4005.148751,0.0001,127.92
10431.0,4005.449548,0.0001,110.146
10432.0,4005.750807,0.0001,144.577
10433.0,4006.051633,0.0001,122.92
10434.0,4006.352581,0.0001,139.985
10435.0,4006.653544,0.0001,119.885
10436.0,4006.954247,0.0001,106.41
10437.0,4007.255486,0.0001,182.008
10438.0,4007.556535,0.0001,126.415
10439.0,4007.858026,0.0001,146.948
10440.0,4008.159379,0.0001,115.996
10441.0,4008.46458,0.0001,114.813
10442.0,4008.769516,0.0001,166.154
10443.0,4009.075281,0.0001,134.567
10444.0,4009.380867,0.0001,99.1706
10445.0,4009.686269,0.0001,165.285
10446.0,4009.991485,0.0001,182.232
10447.0,4010.297829,0.0001,112.922
10448.0,4010.603735,0.0001,139.81
10449.0,4010.909066,0.0001,164.746
10450.0,4011.214148,0.0001,154.966
10451.0,4011.518766,0.0001,126.283
10452.0,4011.823297,0.0001,149.925
10453.0,4012.128814,0.0001,110.964
10454.0,4012.434124,0.0001,125.502
10455.0,4012.739449,0.0001,130.34
10456.0,4013.044522,0.0001,173.664
10457.0,4013.349653,0.0001,126.718
10458.0,4013.654485,0.0001,125.594
10459.0,4013.959856,0.0001,112.216
10460.0,4014.264442,0.0001,153.494
10461.0,4014.569386,0.0001,112.335
10462.0,4014.87381,0.0001,169.02
10463.0,4015.179335,0.0001,116.083
10464.0,4015.484273,0.0001,144.123
10465.0,4015.789103,0.0001,132.696
10466.0,4016.094655,0.0001,150.222
10467.0,4016.399373,0.0001,140.871
10468.0,4016.703956,0.0001,115.232
10469.0,4017.009294,0.0001,132.781
10470.0,4017.314174,0.0001,117.748
10471.0,4017.618921,0.0001,149.44
10472.0,4017.924377,0.0001,129.826
10473.0,4018.229591,0.0001,105.425
10474.0,4018.535456,0.0001,123.151
10475.0,4018.84132,0.0001,160.895
10476.0,4019.146482,0.0001,137.543
10477.0,4019.451186,0.0001,124.521
10478.0,4019.75636,0.0001,148.318
10479.0,4020.061174,0.0001,181.611
10480.0,4020.365959,0.0001,121.724
10481.0,4020.671665,0.0001,170.658
10482.0,4020.977432,0.0001,120.011
10483.0,4021.282016,0.0001,155.575
10484.0,4021.587059,0.0001,129.571
10485.0,4021.892252,0.0001,149.611
10486.0,4022.197265,0.0001,188.777
10487.0,4022.502579,0.0001,142.881
10488.0,4022.807493,0.0001,127.833
10489.0,4023.112793,0.0001,149.202
10490.0,4023.418263,0.0001,124.772
10491.0,4023.723373,0.0001,139.21
10492.0,4024.028694,0.0001,127.248
10493.0,4024.333582,0.0001,143.541
10494.0,4024.638815,0.0001,124.616
10495.0,4024.943656,0.0001,156.895
10496.0,4025.24841,0.0001,122.461
10497.0,4025.553158,0.0001,119.096
10498.0,4025.857885,0.0001,177.041
10499.0,4026.290551,0.0001,129.422
10500.0,4026.5915,0.0001,125.063
10501.0,4026.892034,0.0001,130.965
10502.0,4027.193016,0.0001,157.466
10503.0,4027.493895,0.0001,122.953
10504.0,4027.79402,0.0001,102.884
10505.0,4028.095199,0.0001,152.94
10506.0,4028.395925,0.0001,147.631
10507.0,4028.696921,0.0001,112.245
10508.0,4028.998258,0.0001,135.168
10509.0,4029.299849,0.0001,124.071
10510.0,4029.600714,0.0001,136.99
10511.0,4029.901062,0.0001,140.432
10512.0,4030.202132,0.0001,163.422
10513.0,4030.50407,0.0001,192.42
10514.0,4030.805279,0.0001,146.92
10515.0,4031.106257,0.0001,128.001
10516.0,4031.40643,0.0001,159.744
10517.0,4031.707252,0.0001,168.543
10518.0,4032.008468,0.0001,121.505
10519.0,4032.310294,0.0001,164.886
10520.0,4032.611083,0.0001,221.387
10521.0,4032.911682,0.0001,144.072
10522.0,4033.21203,0.0001,123.277
10523.0,4033.512478,0.0001,125.775
10524.0,4033.813683,0.0001,137.963
10525.0,4034.114603,0.0001,124.557
10526.0,4034.415715,0.0001,135.716
10527.0,4034.716837,0.0001,164.208
10528.0,4035.018235,0.0001,158.774
10529.0,4035.319035,0.0001,147.502
10530.0,4035.620115,0.0001,122.011
10531.0,4035.921133,0.0001,115.873
10532.0,4036.222357,0.0001,134.321
10533.0,4036.523565,0.0001,138.597
10534.0,4036.824446,0.0001,122.159
10535.0,4037.125447,0.0001,184.926
10536.0,4037.426399,0.0001,132.27
10537.0,4037.727543,0.0001,161.915
10538.0,4038.028313,0.0001,133.597
10539.0,4038.329355,0.0001,170.356
10540.0,4038.62968,0.0001,124.662
10541.0,4038.930333,0.0001,114.071
10542.0,4039.231533,0.0001,123.988
10543.0,4039.532752,0.0001,121.071
10544.0,4039.83385,0.0001,108.424
10545.0,4040.135771,0.0001,155.212
10546.0,4040.441547,0.0001,148.222
10547.0,4040.746849,0.0001,149.528
10548.0,4041.052315,0.0001,122.601
10549.0,4041.357338,0.0001,118.859
10550.0,4041.662598,0.0001,122.003
10551.0,4041.967869,0.0001,146.673
10552.0,4042.273092,0.0001,150.407
10553.0,4042.578405,0.0001,152.717
10554.0,4042.884868,0.0001,120.56
10555.0,4043.190181,0.0001,125.832
10556.0,4043.494655,0.0001,157.087
10557.0,4043.799543,0.0001,141.251
10558.0,4044.104702,0.0001,151.786
10559.0,4044.409744,0.0001,140.196
10560.0,4044.71456,0.0001,160.282
10561.0,4045.019106,0.0001,131.802
10562.0,4045.324185,0.0001,137.044
10563.0,4045.629291,0.0001,134.441
10564.0,4045.934176,0.0001,115.797
10565.0,4046.239629,0.0001,138.626
10566.0,4046.544575,0.0001,133.739
10567.0,4046.849063,0.0001,113.436
10568.0,4047.154201,0.0001,148.057
10569.0,4047.458739,0.0001,147.645
10570.0,4047.76385,0.0001,124.311
10571.0,4048.069358,0.0001,130.02
10572.0,4048.373838,0.0001,152.867
10573.0,4048.678825,0.0001,117.972
10574.0,4048.984168,0.0001,128.454
10575.0,4049.289268,0.0001,128.593
10576.0,4049.594774,0.0001,131.751
10577.0,4049.900337,0.0001,132.632
10578.0,4050.205529,0.0001,119.068
10579.0,4050.510638,0.0001,108.516
10580.0,4050.814982,0.0001,163.903
10581.0,4051.11986,0.0001,125.452
10582.0,4051.425039,0.0001,112.757
10583.0,4051.729593,0.0001,118.976
10584.0,4052.034718,0.0001,228.0
10585.0,4052.339956,0.0001,131.783
10586.0,4052.644855,0.0001,138.37
10587.0,4052.950024,0.0001,207.785
10588.0,4053.255424,0.0001,110.82
10589.0,4053.560261,0.0001,121.581
10590.0,4053.865324,0.0001,136.752
10591.0,4054.170927,0.0001,155.195
10592.0,4054.475765,0.0001,113.927
10593.0,4054.781172,0.0001,113.218
10594.0,4055.086238,0.0001,165.461
10595.0,4055.391288,0.0001,118.047
10596.0,4055.695729,0.0001,132.209
10597.0,4056.001189,0.0001,114.076
10598.0,4056.306112,0.0001,132.091
10599.0,4056.727217,0.0001,153.009
10600.0,4057.029036,0.0001,119.404
10601.0,4057.329987,0.0001,149.822
10602.0,4057.631005,0.0001,137.189
10603.0,4057.930886,0.0001,152.298
10604.0,4058.231515,0.0001,123.788
10605.0,4058.532541,0.0001,123.17
10606.0,4058.833822,0.0001,144.068
10607.0,4059.134942,0.0001,126.496
10608.0,4059.435874,0.0001,144.207
10609.0,4059.737015,0.0001,121.011
10610.0,4060.037361,0.0001,167.756
10611.0,4060.338502,0.0001,115.233
10612.0,4060.639307,0.0001,166.2
10613.0,4060.939846,0.0001,139.508
10614.0,4061.241049,0.0001,135.106
10615.0,4061.541925,0.0001,119.81
10616.0,4061.842596,0.0001,125.65
10617.0,4062.143373,0.0001,130.271
10618.0,4062.444958,0.0001,116.943
10619.0,4062.74606,0.0001,148.476
10620.0,4063.047286,0.0001,123.632
10621.0,4063.348858,0.0001,134.818
10622.0,4063.649003,0.0001,138.202
10623.0,4063.95034,0.0001,139.15
10624.0,4064.250677,0.0001,171.974
10625.0,4064.550988,0.0001,153.329
10626.0,4064.852017,0.0001,147.341
10627.0,4065.153704,0.0001,144.817
10628.0,4065.455788,0.0001,134.965
10629.0,4065.756677,0.0001,161.878
10630.0,4066.058089,0.0001,133.74
10631.0,4066.359242,0.0001,155.767
10632.0,4066.660166,0.0001,139.926
10633.0,4066.960975,0.0001,183.722
10634.0,4067.262135,0.0001,149.515
10635.0,4067.566612,0.0001,149.792
10636.0,4067.871623,0.0001,147.965
10637.0,4068.177809,0.0001,154.582
10638.0,4068.48331,0.0001,153.31
10639.0,4068.788038,0.0001,133.841
10640.0,4069.093548,0.0001,145.021
10641.0,4069.399082,0.0001,91.0524
10642.0,4069.704273,0.0001,120.707
10643.0,4070.009208,0.0001,124.932
10644.0,4070.314797,0.0001,140.581
10645.0,4070.620605,0.0001,130.094
10646.0,4070.925631,0.0001,164.127
10647.0,4071.231068,0.0001,130.105
10648.0,4071.535717,0.0001,111.456
10649.0,4071.841027,0.0001,131.007
10650.0,4072.14644,0.0001,151.645
10651.0,4072.450863,0.0001,109.787
10652.0,4072.755035,0.0001,149.305
10653.0,4073.060966,0.0001,111.683
10654.0,4073.365663,0.0001,142.374
10655.0,4073.670843,0.0001,126.75
10656.0,4073.976511,0.0001,152.481
10657.0,4074.28163,0.0001,123.921
10658.0,4074.587231,0.0001,151.964
10659.0,4074.891787,0.0001,131.05
10660.0,4075.196719,0.0001,113.537
10661.0,4075.5021,0.0001,144.079
10662.0,4075.806812,0.0001,153.963
10663.0,4076.112421,0.0001,135.328
10664.0,4076.41735,0.0001,138.151
10665.0,4076.721536,0.0001,151.268
10666.0,4077.026761,0.0001,192.166
10667.0,4077.331912,0.0001,162.547
10668.0,4077.636932,0.0001,162.432
10669.0,4077.942579,0.0001,116.059
10670.0,4078.247833,0.0001,162.833
10671.0,4078.553216,0.0001,130.928
10672.0,4078.857928,0.0001,124.113
10673.0,4079.163084,0.0001,174.541
10674.0,4079.468612,0.0001,127.196
10675.0,4079.773728,0.0001,128.96
10676.0,4080.079031,0.0001,141.952
10677.0,4080.383888,0.0001,132.829
10678.0,4080.688863,0.0001,113.533
10679.0,4080.993749,0.0001,148.277
10680.0,4081.299998,0.0001,151.609
10681.0,4081.605319,0.0001,122.777
10682.0,4081.910351,0.0001,126.472
10683.0,4082.215824,0.0001,121.013
10684.0,4082.520916,0.0001,103.634
10685.0,4082.826416,0.0001,132.927
10686.0,4083.132138,0.0001,118.804
10687.0,4083.436871,0.0001,148.207
10688.0,4083.742414,0.0001,149.113
10689.0,4084.04709,0.0001,154.269
10690.0,4084.352495,0.0001,137.589
10691.0,4084.657534,0.0001,147.093
10692.0,4084.96246,0.0001,125.564
10693.0,4085.268242,0.0001,149.872
10694.0,4085.573523,0.0001,147.052
10695.0,4085.879063,0.0001,141.306
10696.0,4086.185216,0.0001,131.808
10697.0,4086.490501,0.0001,138.955
10698.0,4086.795248,0.0001,164.128
10699.0,4087.255934,0.0001,149.364
10700.0,4087.556735,0.0001,143.514
10701.0,4087.857607,0.0001,117.381
10702.0,4088.159515,0.0001,120.076
10703.0,4088.46396,0.0001,155.446
10704.0,4088.765192,0.0001,144.743
10705.0,4089.066586,0.0001,114.626
10706.0,4089.367951,0.0001,116.359
10707.0,4089.669111,0.0001,134.482
10708.0,4089.969531,0.0001,135.492
10709.0,4090.270824,0.0001,128.85
10710.0,4090.571228,0.0001,171.354
10711.0,4090.872287,0.0001,129.849
10712.0,4091.173931,0.0001,129.022
10713.0,4091.474769,0.0001,133.944
10714.0,4091.775877,0.0001,124.293
10715.0,4092.077088,0.0001,133.676
10716.0,4092.378051,0.0001,132.934
10717.0,4092.67898,0.0001,134.745
10718.0,4092.980746,0.0001,119.047
10719.0,4093.2825,0.0001,140.818
10720.0,4093.58337,0.0001,108.767
10721.0,4093.884309,0.0001,150.905
10722.0,4094.185296,0.0001,121.127
10723.0,4094.486145,0.0001,129.444
10724.0,4094.786669,0.0001,139.567
10725.0,4095.087993,0.0001,122.052
10726.0,4095.389816,0.0001,122.916
10727.0,4095.69524,0.0001,127.316
10728.0,4096.00084,0.0001,162.208
10729.0,4096.305757,0.0001,132.439
10730.0,4096.610831,0.0001,129.017
10731.0,4096.916034,0.0001,120.052
10732.0,4097.22084,0.0001,147.49
10733.0,4097.52564,0.0001,172.357
10734.0,4097.831431,0.0001,130.415
10735.0,4098.13698,0.0001,170.902
10736.0,4098.442172,0.0001,151.542
10737.0,4098.747596,0.0001,134.428
10738.0,4099.053086,0.0001,121.985
10739.0,4099.358397,0.0001,161.941
10740.0,4099.663264,0.0001,116.061
10741.0,4099.968972,0.0001,140.839
10742.0,4100.274082,0.0001,124.372
10743.0,4100.57928,0.0001,92.3498
10744.0,4100.884335,0.0001,156.995
10745.0,4101.190057,0.0001,134.285
10746.0,4101.49545,0.0001,136.045
10747.0,4101.800298,0.0001,149.112
10748.0,4102.105443,0.0001,207.068
10749.0,4102.410948,0.0001,105.092
10750.0,4102.716483,0.0001,114.198
10751.0,4103.023071,0.0001,138.611
10752.0,4103.328304,0.0001,133.445
