NumIters,Seconds,LearningRate,l2_error
31031.0,12547.272923,0.0001,153.521
31032.0,12547.58734,0.0001,142.457
31033.0,12547.90199,0.0001,163.549
31034.0,12548.217168,0.0001,184.482
31035.0,12548.532099,0.0001,166.902
31036.0,12548.846836,0.0001,218.777
31037.0,12549.161433,0.0001,205.069
31038.0,12549.475142,0.0001,151.778
31039.0,12549.789511,0.0001,164.136
31040.0,12550.103941,0.0001,156.632
31041.0,12550.417813,0.0001,146.542
31042.0,12550.732184,0.0001,187.741
31043.0,12551.046521,0.0001,166.963
31044.0,12551.360942,0.0001,178.373
31045.0,12551.674564,0.0001,159.73
31046.0,12551.990444,0.0001,161.016
31047.0,12552.305349,0.0001,169.503
31048.0,12552.619915,0.0001,172.048
31049.0,12552.934424,0.0001,191.064
31050.0,12553.247954,0.0001,194.043
31051.0,12553.562184,0.0001,227.002
31052.0,12553.876369,0.0001,166.911
31053.0,12554.190755,0.0001,208.464
31054.0,12554.505502,0.0001,211.997
31055.0,12554.819916,0.0001,198.031
31056.0,12555.134002,0.0001,211.129
31057.0,12555.448717,0.0001,203.793
31058.0,12555.762887,0.0001,212.711
31059.0,12556.077387,0.0001,214.67
31060.0,12556.391938,0.0001,162.934
31061.0,12556.705907,0.0001,176.581
31062.0,12557.019835,0.0001,184.534
31063.0,12557.334315,0.0001,159.314
31064.0,12557.648994,0.0001,182.034
31065.0,12557.963669,0.0001,180.268
31066.0,12558.277467,0.0001,175.033
31067.0,12558.592018,0.0001,180.074
31068.0,12558.906821,0.0001,154.565
31069.0,12559.221176,0.0001,163.534
31070.0,12559.535591,0.0001,197.217
31071.0,12559.850047,0.0001,178.905
31072.0,12560.163589,0.0001,180.092
31073.0,12560.477451,0.0001,205.441
31074.0,12560.791369,0.0001,194.601
31075.0,12561.10568,0.0001,173.794
31076.0,12561.420089,0.0001,194.105
31077.0,12561.734306,0.0001,149.525
31078.0,12562.049166,0.0001,189.351
31079.0,12562.363892,0.0001,191.631
31080.0,12562.677831,0.0001,189.421
31081.0,12562.992201,0.0001,180.35
31082.0,12563.306156,0.0001,163.856
31083.0,12563.619938,0.0001,225.78
31084.0,12563.934332,0.0001,180.906
31085.0,12564.248875,0.0001,177.32
31086.0,12564.5636,0.0001,174.792
31087.0,12564.877803,0.0001,160.763
31088.0,12565.191685,0.0001,192.828
31089.0,12565.505662,0.0001,178.185
31090.0,12565.819747,0.0001,161.005
31091.0,12566.134414,0.0001,191.578
31092.0,12566.448975,0.0001,230.157
31093.0,12566.763547,0.0001,217.361
31094.0,12567.076986,0.0001,156.914
31095.0,12567.391074,0.0001,156.776
31096.0,12567.705499,0.0001,159.425
31097.0,12568.019887,0.0001,191.34
31098.0,12568.333711,0.0001,166.075
31099.0,12568.779111,0.0001,213.722
31100.0,12569.090412,0.0001,174.743
31101.0,12569.400812,0.0001,144.79
31102.0,12569.711254,0.0001,185.039
31103.0,12570.021997,0.0001,227.746
31104.0,12570.332709,0.0001,162.588
31105.0,12570.643545,0.0001,184.692
31106.0,12570.954755,0.0001,217.534
31107.0,12571.265508,0.0001,174.883
31108.0,12571.575928,0.0001,187.37
31109.0,12571.886335,0.0001,221.218
31110.0,12572.197325,0.0001,171.128
31111.0,12572.507923,0.0001,232.25
31112.0,12572.818695,0.0001,173.025
31113.0,12573.129366,0.0001,180.131
31114.0,12573.440022,0.0001,167.581
31115.0,12573.7514,0.0001,224.371
31116.0,12574.062183,0.0001,166.491
31117.0,12574.373503,0.0001,214.83
31118.0,12574.684186,0.0001,217.121
31119.0,12574.995052,0.0001,237.96
31120.0,12575.30616,0.0001,187.731
31121.0,12575.617391,0.0001,151.695
31122.0,12575.92814,0.0001,186.988
31123.0,12576.240374,0.0001,152.228
31124.0,12576.550231,0.0001,157.783
31125.0,12576.860775,0.0001,163.845
31126.0,12577.171139,0.0001,188.898
31127.0,12577.482224,0.0001,222.662
31128.0,12577.793231,0.0001,177.925
31129.0,12578.103897,0.0001,173.524
31130.0,12578.415008,0.0001,161.647
31131.0,12578.726,0.0001,198.382
31132.0,12579.03717,0.0001,155.624
31133.0,12579.347581,0.0001,203.131
31134.0,12579.658649,0.0001,182.123
31135.0,12579.969913,0.0001,145.75
31136.0,12580.280938,0.0001,164.558
31137.0,12580.591764,0.0001,175.092
31138.0,12580.902221,0.0001,209.567
31139.0,12581.213512,0.0001,178.314
31140.0,12581.524293,0.0001,152.772
31141.0,12581.835347,0.0001,147.528
31142.0,12582.146387,0.0001,172.816
31143.0,12582.456883,0.0001,204.373
31144.0,12582.767684,0.0001,171.625
31145.0,12583.078669,0.0001,177.27
31146.0,12583.389125,0.0001,175.823
31147.0,12583.699346,0.0001,179.769
31148.0,12584.01088,0.0001,154.037
31149.0,12584.321504,0.0001,158.557
31150.0,12584.63242,0.0001,175.329
31151.0,12584.943838,0.0001,152.385
31152.0,12585.254344,0.0001,155.185
31153.0,12585.5652,0.0001,212.594
31154.0,12585.876014,0.0001,197.155
31155.0,12586.186762,0.0001,206.426
31156.0,12586.497995,0.0001,257.445
31157.0,12586.808209,0.0001,205.506
31158.0,12587.118536,0.0001,176.284
31159.0,12587.429024,0.0001,168.311
31160.0,12587.739131,0.0001,163.361
31161.0,12588.050107,0.0001,212.038
31162.0,12588.361292,0.0001,182.365
31163.0,12588.672052,0.0001,181.422
31164.0,12588.982515,0.0001,154.3
31165.0,12589.293108,0.0001,196.526
31166.0,12589.603578,0.0001,173.304
31167.0,12589.914105,0.0001,207.016
31168.0,12590.225222,0.0001,203.594
31169.0,12590.535761,0.0001,196.556
31170.0,12590.846535,0.0001,177.46
31171.0,12591.158317,0.0001,184.896
31172.0,12591.469435,0.0001,198.519
31173.0,12591.780572,0.0001,170.08
31174.0,12592.091121,0.0001,216.903
31175.0,12592.401163,0.0001,221.777
31176.0,12592.711677,0.0001,191.34
31177.0,12593.022478,0.0001,179.361
31178.0,12593.333315,0.0001,185.489
31179.0,12593.644357,0.0001,177.022
31180.0,12593.954976,0.0001,180.736
31181.0,12594.265695,0.0001,184.721
31182.0,12594.576231,0.0001,196.047
31183.0,12594.886626,0.0001,181.633
31184.0,12595.198278,0.0001,207.197
31185.0,12595.509924,0.0001,163.376
31186.0,12595.82076,0.0001,209.888
31187.0,12596.131267,0.0001,158.69
31188.0,12596.442372,0.0001,170.959
31189.0,12596.753085,0.0001,213.83
31190.0,12597.063593,0.0001,154.498
31191.0,12597.374743,0.0001,147.489
31192.0,12597.685906,0.0001,190.103
31193.0,12597.996213,0.0001,208.38
31194.0,12598.306832,0.0001,220.311
31195.0,12598.618598,0.0001,176.45
31196.0,12598.929459,0.0001,231.375
31197.0,12599.240525,0.0001,190.784
31198.0,12599.551253,0.0001,173.279
31199.0,12599.98646,0.0001,252.752
31200.0,12600.295419,0.0001,187.746
31201.0,12600.603978,0.0001,208.561
31202.0,12600.912547,0.0001,219.029
31203.0,12601.221385,0.0001,207.234
31204.0,12601.530353,0.0001,161.02
31205.0,12601.839197,0.0001,185.557
31206.0,12602.1486,0.0001,162.093
31207.0,12602.457665,0.0001,187.701
31208.0,12602.766474,0.0001,224.418
31209.0,12603.075122,0.0001,213.384
31210.0,12603.384506,0.0001,174.191
31211.0,12603.693398,0.0001,204.825
31212.0,12604.002365,0.0001,211.157
31213.0,12604.311389,0.0001,154.328
31214.0,12604.620902,0.0001,195.926
31215.0,12604.9294,0.0001,173.167
31216.0,12605.238807,0.0001,193.52
31217.0,12605.547946,0.0001,156.246
31218.0,12605.857214,0.0001,212.21
31219.0,12606.165922,0.0001,223.377
31220.0,12606.475577,0.0001,162.717
31221.0,12606.78449,0.0001,177.164
31222.0,12607.093413,0.0001,167.422
31223.0,12607.40263,0.0001,178.576
31224.0,12607.711334,0.0001,173.211
31225.0,12608.020692,0.0001,184.532
31226.0,12608.329594,0.0001,193.111
31227.0,12608.638958,0.0001,196.289
31228.0,12608.948048,0.0001,242.956
31229.0,12609.257552,0.0001,162.575
31230.0,12609.567076,0.0001,174.083
31231.0,12609.876416,0.0001,172.743
31232.0,12610.185429,0.0001,211.01
31233.0,12610.494382,0.0001,175.484
31234.0,12610.803479,0.0001,180.103
31235.0,12611.112113,0.0001,142.213
31236.0,12611.422838,0.0001,171.729
31237.0,12611.732845,0.0001,225.077
31238.0,12612.044623,0.0001,174.492
31239.0,12612.355771,0.0001,211.856
31240.0,12612.666518,0.0001,183.435
31241.0,12612.977505,0.0001,143.446
31242.0,12613.287555,0.0001,178.972
31243.0,12613.598044,0.0001,192.865
31244.0,12613.908703,0.0001,202.248
31245.0,12614.219694,0.0001,169.268
31246.0,12614.530281,0.0001,157.981
31247.0,12614.841059,0.0001,190.817
31248.0,12615.151467,0.0001,165.879
31249.0,12615.462216,0.0001,202.061
31250.0,12615.773094,0.0001,202.801
31251.0,12616.083077,0.0001,149.387
31252.0,12616.393119,0.0001,155.079
31253.0,12616.703539,0.0001,204.454
31254.0,12617.013958,0.0001,128.837
31255.0,12617.324507,0.0001,179.696
31256.0,12617.634951,0.0001,231.75
31257.0,12617.945037,0.0001,155.947
31258.0,12618.254916,0.0001,155.89
31259.0,12618.565895,0.0001,195.835
31260.0,12618.876117,0.0001,190.239
31261.0,12619.185674,0.0001,193.797
31262.0,12619.49664,0.0001,178.132
31263.0,12619.807098,0.0001,182.745
31264.0,12620.118063,0.0001,167.347
31265.0,12620.428365,0.0001,193.938
31266.0,12620.738665,0.0001,169.96
31267.0,12621.048756,0.0001,172.643
31268.0,12621.359069,0.0001,194.89
31269.0,12621.669099,0.0001,135.987
31270.0,12621.979267,0.0001,134.521
31271.0,12622.289392,0.0001,191.355
31272.0,12622.599234,0.0001,139.757
31273.0,12622.909405,0.0001,205.661
31274.0,12623.219863,0.0001,171.914
31275.0,12623.530739,0.0001,278.046
31276.0,12623.84086,0.0001,167.136
31277.0,12624.15114,0.0001,211.772
31278.0,12624.462078,0.0001,175.482
31279.0,12624.772187,0.0001,165.566
31280.0,12625.082147,0.0001,182.121
31281.0,12625.392655,0.0001,199.199
31282.0,12625.703568,0.0001,188.797
31283.0,12626.01351,0.0001,189.327
31284.0,12626.323109,0.0001,229.904
31285.0,12626.633519,0.0001,174.322
31286.0,12626.944574,0.0001,175.583
31287.0,12627.254967,0.0001,217.263
31288.0,12627.565121,0.0001,242.201
31289.0,12627.875409,0.0001,180.292
31290.0,12827.628886,0.0001,182.534
31291.0,12827.939754,0.0001,191.875
31292.0,12828.250603,0.0001,228.506
31293.0,12828.560617,0.0001,145.324
31294.0,12828.870744,0.0001,182.486
31295.0,12829.181216,0.0001,175.832
31296.0,12829.491874,0.0001,177.229
31297.0,12829.802158,0.0001,210.306
31298.0,12830.112338,0.0001,158.993
31299.0,12830.56774,0.0001,169.958
31300.0,12830.877194,0.0001,190.122
31301.0,12831.186191,0.0001,132.386
31302.0,12831.494566,0.0001,165.879
31303.0,12831.803098,0.0001,221.142
31304.0,12832.11163,0.0001,198.916
31305.0,12832.420597,0.0001,173.032
31306.0,12832.729213,0.0001,218.244
31307.0,12833.038025,0.0001,213.241
31308.0,12833.346915,0.0001,255.248
31309.0,12833.65548,0.0001,206.216
31310.0,12833.964458,0.0001,181.4
31311.0,12834.273781,0.0001,191.193
31312.0,12834.583097,0.0001,180.66
31313.0,12834.891701,0.0001,169.095
31314.0,12835.200356,0.0001,179.024
31315.0,12835.508847,0.0001,251.573
31316.0,12835.817307,0.0001,156.743
31317.0,12836.126092,0.0001,158.627
31318.0,12836.435215,0.0001,147.768
31319.0,12836.744793,0.0001,142.602
31320.0,12837.053972,0.0001,170.741
31321.0,12837.362809,0.0001,191.217
31322.0,12837.671511,0.0001,159.632
31323.0,12837.980348,0.0001,161.351
31324.0,12838.289725,0.0001,173.92
31325.0,12838.598281,0.0001,164.422
31326.0,12838.907574,0.0001,163.053
31327.0,12839.21642,0.0001,189.353
31328.0,12839.52529,0.0001,174.67
31329.0,12839.834178,0.0001,167.748
31330.0,12840.143269,0.0001,168.874
31331.0,12840.452672,0.0001,205.053
31332.0,12840.761281,0.0001,234.11
31333.0,12841.069997,0.0001,162.787
31334.0,12841.379279,0.0001,175.616
31335.0,12841.688263,0.0001,236.407
31336.0,12841.996818,0.0001,163.913
31337.0,12842.305453,0.0001,238.1
31338.0,12842.614537,0.0001,218.086
31339.0,12842.923384,0.0001,161.691
31340.0,12843.232384,0.0001,149.518
31341.0,12843.541857,0.0001,183.856
31342.0,12843.850945,0.0001,203.997
31343.0,12844.159457,0.0001,182.334
31344.0,12844.468308,0.0001,185.857
31345.0,12844.776695,0.0001,282.101
31346.0,12845.085697,0.0001,201.064
31347.0,12845.394866,0.0001,184.38
31348.0,12845.703977,0.0001,209.941
31349.0,12846.013074,0.0001,172.863
31350.0,12846.321929,0.0001,150.005
31351.0,12846.630704,0.0001,213.447
31352.0,12846.939284,0.0001,207.764
31353.0,12847.248171,0.0001,204.01
31354.0,12847.557663,0.0001,171.318
31355.0,12847.866575,0.0001,165.204
31356.0,12848.175236,0.0001,158.467
31357.0,12848.484568,0.0001,216.036
31358.0,12848.793499,0.0001,170.627
31359.0,12849.102332,0.0001,202.15
31360.0,12849.411248,0.0001,154.95
31361.0,12849.720166,0.0001,157.118
31362.0,12850.028984,0.0001,220.241
31363.0,12850.337706,0.0001,156.968
31364.0,12850.64667,0.0001,175.628
31365.0,12850.955418,0.0001,154.157
31366.0,12851.264375,0.0001,167.31
31367.0,12851.573488,0.0001,142.074
31368.0,12851.882197,0.0001,184.008
31369.0,12852.191638,0.0001,212.875
31370.0,12852.500805,0.0001,187.981
31371.0,12852.809491,0.0001,161.29
31372.0,12853.118702,0.0001,165.96
31373.0,12853.428149,0.0001,174.804
31374.0,12853.736563,0.0001,207.326
31375.0,12854.046769,0.0001,178.389
31376.0,12854.357044,0.0001,202.169
31377.0,12854.667135,0.0001,177.585
31378.0,12854.977737,0.0001,189.739
31379.0,12855.288317,0.0001,173.019
31380.0,12855.598442,0.0001,199.535
31381.0,12855.908623,0.0001,246.74
31382.0,12856.219132,0.0001,240.557
31383.0,12856.529089,0.0001,230.138
31384.0,12856.839942,0.0001,156.301
31385.0,12857.150605,0.0001,199.092
31386.0,12857.461147,0.0001,190.501
31387.0,12857.772034,0.0001,203.36
31388.0,12858.08225,0.0001,142.554
31389.0,12858.39254,0.0001,192.016
31390.0,12858.702742,0.0001,177.751
31391.0,12859.013109,0.0001,176.446
31392.0,12859.323296,0.0001,160.695
31393.0,12859.633742,0.0001,179.232
31394.0,12859.943744,0.0001,179.339
31395.0,12860.253593,0.0001,206.217
31396.0,12860.563663,0.0001,180.073
31397.0,12860.873535,0.0001,185.459
31398.0,12861.183702,0.0001,218.394
31399.0,12861.631555,0.0001,151.961
31400.0,12861.941535,0.0001,220.566
31401.0,12862.252262,0.0001,140.009
31402.0,12862.561797,0.0001,181.579
31403.0,12862.872216,0.0001,122.45
31404.0,12863.183043,0.0001,145.979
31405.0,12863.493732,0.0001,152.409
31406.0,12863.804227,0.0001,192.378
31407.0,12864.114445,0.0001,204.366
31408.0,12864.424656,0.0001,185.004
31409.0,12864.734787,0.0001,206.048
31410.0,12865.045568,0.0001,209.51
31411.0,12865.355392,0.0001,166.0
31412.0,12865.665432,0.0001,208.397
31413.0,12865.974883,0.0001,180.958
31414.0,12866.284402,0.0001,177.533
31415.0,12866.594802,0.0001,143.996
31416.0,12866.904588,0.0001,152.345
31417.0,12867.214721,0.0001,205.372
31418.0,12867.525111,0.0001,183.232
31419.0,12867.835598,0.0001,199.772
31420.0,12868.145662,0.0001,205.978
31421.0,12868.456048,0.0001,136.734
31422.0,12868.766527,0.0001,142.875
31423.0,12869.077643,0.0001,172.912
31424.0,12869.388546,0.0001,165.454
31425.0,12869.699351,0.0001,188.844
31426.0,12870.009357,0.0001,194.226
31427.0,12870.319116,0.0001,163.145
31428.0,12870.62957,0.0001,170.63
31429.0,12870.940173,0.0001,188.731
31430.0,12871.250667,0.0001,207.147
31431.0,12871.56103,0.0001,204.016
31432.0,12871.871121,0.0001,179.537
31433.0,12872.181273,0.0001,192.669
31434.0,12872.491491,0.0001,173.294
31435.0,12872.80208,0.0001,194.98
31436.0,12873.112537,0.0001,184.998
31437.0,12873.422998,0.0001,155.029
31438.0,12873.733107,0.0001,206.65
31439.0,12874.042768,0.0001,194.064
31440.0,12874.352798,0.0001,203.085
31441.0,12874.66321,0.0001,180.406
31442.0,12874.973632,0.0001,207.439
31443.0,12875.284248,0.0001,203.685
31444.0,12875.594011,0.0001,206.463
31445.0,12875.904409,0.0001,184.362
31446.0,12876.214976,0.0001,166.656
31447.0,12876.525486,0.0001,184.157
31448.0,12876.835647,0.0001,179.271
31449.0,12877.14583,0.0001,165.805
31450.0,12877.455439,0.0001,189.622
31451.0,12877.764911,0.0001,190.672
31452.0,12878.07532,0.0001,189.673
31453.0,12878.386014,0.0001,336.293
31454.0,12878.696234,0.0001,203.119
31455.0,12879.00661,0.0001,226.006
31456.0,12879.316999,0.0001,209.107
31457.0,12879.627194,0.0001,202.796
31458.0,12879.937243,0.0001,188.544
31459.0,12880.24762,0.0001,186.375
31460.0,12880.557801,0.0001,169.38
31461.0,12880.868161,0.0001,193.116
31462.0,12881.17773,0.0001,136.899
31463.0,12881.488284,0.0001,131.654
31464.0,12881.798363,0.0001,253.312
31465.0,12882.109034,0.0001,184.167
31466.0,12882.419114,0.0001,181.64
31467.0,12882.729429,0.0001,206.124
31468.0,12883.039531,0.0001,218.936
31469.0,12883.349278,0.0001,193.901
31470.0,12883.659176,0.0001,168.174
31471.0,12883.968783,0.0001,163.673
31472.0,12884.279164,0.0001,164.098
31473.0,12884.588907,0.0001,202.771
31474.0,12884.899202,0.0001,198.775
31475.0,12885.209324,0.0001,156.552
31476.0,12885.519593,0.0001,183.57
31477.0,12885.829539,0.0001,168.247
31478.0,12886.139771,0.0001,167.971
31479.0,12886.450353,0.0001,185.502
31480.0,12886.76076,0.0001,193.489
31481.0,12887.071222,0.0001,201.06
31482.0,12887.381296,0.0001,168.073
31483.0,12887.691298,0.0001,216.97
31484.0,12888.001868,0.0001,189.683
31485.0,12888.312269,0.0001,201.516
31486.0,12888.622415,0.0001,170.564
31487.0,12888.932814,0.0001,141.975
31488.0,12889.243459,0.0001,158.929
31489.0,12889.553495,0.0001,201.629
31490.0,12889.863761,0.0001,174.361
31491.0,12890.173731,0.0001,180.018
31492.0,12890.484433,0.0001,144.895
31493.0,12890.795058,0.0001,214.701
31494.0,12891.104712,0.0001,180.605
31495.0,12891.414955,0.0001,172.809
31496.0,12891.725499,0.0001,177.802
31497.0,12892.035574,0.0001,181.552
31498.0,12892.34573,0.0001,222.691
31499.0,12892.790447,0.0001,175.963
31500.0,12893.098746,0.0001,179.239
31501.0,12893.407389,0.0001,169.002
31502.0,12893.716223,0.0001,181.566
31503.0,12894.024613,0.0001,231.128
31504.0,12894.333905,0.0001,159.222
31505.0,12894.642936,0.0001,185.601
31506.0,12894.952369,0.0001,154.879
31507.0,12895.2619,0.0001,189.732
31508.0,12895.570699,0.0001,148.518
31509.0,12895.880076,0.0001,162.561
31510.0,12896.189335,0.0001,211.126
31511.0,12896.498515,0.0001,176.616
31512.0,12896.807705,0.0001,153.058
31513.0,12897.116551,0.0001,147.347
31514.0,12897.426178,0.0001,165.214
31515.0,12897.735359,0.0001,191.402
31516.0,12898.043765,0.0001,211.976
31517.0,12898.352316,0.0001,188.066
31518.0,12898.660754,0.0001,181.13
31519.0,12898.969602,0.0001,201.524
31520.0,12899.278359,0.0001,171.928
31521.0,12899.587061,0.0001,168.467
31522.0,12899.89607,0.0001,208.172
31523.0,12900.20496,0.0001,199.049
31524.0,12900.513505,0.0001,175.448
31525.0,12900.822706,0.0001,185.623
31526.0,12901.131475,0.0001,209.864
31527.0,12901.441104,0.0001,188.978
31528.0,12901.749655,0.0001,153.1
31529.0,12902.058551,0.0001,236.958
31530.0,12902.366973,0.0001,233.894
31531.0,12902.675584,0.0001,168.542
31532.0,12902.984113,0.0001,188.206
31533.0,12903.292625,0.0001,167.521
31534.0,12903.60146,0.0001,166.996
31535.0,12903.910139,0.0001,190.49
31536.0,12904.218915,0.0001,204.468
31537.0,12904.52765,0.0001,213.034
31538.0,12904.835971,0.0001,173.787
31539.0,12905.144807,0.0001,149.824
31540.0,12905.453722,0.0001,174.247
31541.0,12905.762564,0.0001,192.737
31542.0,12906.071708,0.0001,179.255
31543.0,12906.380756,0.0001,161.128
31544.0,12906.688965,0.0001,205.851
31545.0,12906.997273,0.0001,207.591
31546.0,12907.305938,0.0001,196.227
31547.0,12907.614937,0.0001,203.513
31548.0,12907.923479,0.0001,225.916
31549.0,12908.232178,0.0001,161.677
31550.0,12908.541631,0.0001,254.553
31551.0,12908.850668,0.0001,171.067
31552.0,12909.15922,0.0001,205.922
31553.0,12909.46766,0.0001,191.205
31554.0,12909.776974,0.0001,186.171
31555.0,12910.085826,0.0001,149.386
31556.0,12910.394341,0.0001,149.323
31557.0,12910.703015,0.0001,158.494
31558.0,12911.011793,0.0001,181.669
31559.0,12911.320117,0.0001,165.582
31560.0,12911.628891,0.0001,175.019
31561.0,12911.937928,0.0001,186.868
31562.0,12912.248065,0.0001,181.923
31563.0,12912.556551,0.0001,146.768
31564.0,12912.866418,0.0001,189.854
31565.0,12913.17481,0.0001,169.758
31566.0,12913.483343,0.0001,165.357
31567.0,12913.791798,0.0001,188.723
31568.0,12914.1005,0.0001,173.128
31569.0,12914.409436,0.0001,156.152
31570.0,12914.719054,0.0001,221.071
31571.0,12915.027942,0.0001,155.648
31572.0,12915.337552,0.0001,186.021
31573.0,12915.647111,0.0001,214.12
31574.0,12915.955719,0.0001,242.84
31575.0,12916.264472,0.0001,169.538
31576.0,12916.573195,0.0001,154.334
31577.0,12916.881768,0.0001,183.821
31578.0,12917.190645,0.0001,209.681
31579.0,12917.499774,0.0001,166.187
31580.0,12917.808687,0.0001,195.063
31581.0,12918.117811,0.0001,175.803
31582.0,12918.426788,0.0001,218.0
31583.0,12918.735994,0.0001,154.19
31584.0,12919.044667,0.0001,211.24
31585.0,12919.353182,0.0001,194.746
31586.0,12919.662388,0.0001,167.353
31587.0,12919.972422,0.0001,206.667
31588.0,12920.282779,0.0001,218.497
31589.0,12920.59295,0.0001,159.691
31590.0,12920.903853,0.0001,191.894
31591.0,12921.214599,0.0001,154.353
31592.0,12921.525092,0.0001,150.736
31593.0,12921.83559,0.0001,166.766
31594.0,12922.145619,0.0001,190.606
31595.0,12922.455885,0.0001,145.107
31596.0,12922.765961,0.0001,192.663
31597.0,12923.076389,0.0001,234.762
31598.0,12923.386462,0.0001,164.939
31599.0,12923.816851,0.0001,192.081
31600.0,12924.126519,0.0001,94.5665
31601.0,12924.437276,0.0001,62.2729
31602.0,12924.747952,0.0001,55.4575
31603.0,12925.058715,0.0001,53.7984
31604.0,12925.369078,0.0001,60.8745
31605.0,12925.679976,0.0001,73.2907
31606.0,12925.990645,0.0001,88.0941
31607.0,12926.301041,0.0001,67.4257
31608.0,12926.61144,0.0001,51.3528
31609.0,12926.921789,0.0001,58.808
31610.0,12927.23191,0.0001,74.9006
31611.0,12927.542526,0.0001,75.0072
31612.0,12927.852503,0.0001,62.5992
31613.0,12928.162865,0.0001,64.7779
31614.0,12928.473282,0.0001,40.8164
31615.0,12928.784341,0.0001,71.9747
31616.0,12929.094437,0.0001,61.3861
31617.0,12929.404465,0.0001,132.181
31618.0,12929.714932,0.0001,63.0974
31619.0,12930.025013,0.0001,45.4729
31620.0,12930.335704,0.0001,49.9032
31621.0,12930.646246,0.0001,102.441
31622.0,12930.956259,0.0001,63.5545
31623.0,12931.266328,0.0001,49.2912
31624.0,12931.575984,0.0001,69.7196
31625.0,12931.886,0.0001,72.5465
31626.0,12932.196093,0.0001,39.5523
31627.0,12932.506606,0.0001,43.2089
31628.0,12932.817346,0.0001,69.4811
31629.0,12933.127056,0.0001,60.9173
31630.0,12933.438048,0.0001,52.4052
31631.0,12933.748437,0.0001,119.25
31632.0,12934.05861,0.0001,91.7035
31633.0,12934.36842,0.0001,64.0023
31634.0,12934.678571,0.0001,60.6356
31635.0,12934.988897,0.0001,44.8929
31636.0,12935.29877,0.0001,59.8398
31637.0,12935.60895,0.0001,46.0721
31638.0,12935.918981,0.0001,53.3674
31639.0,12936.229224,0.0001,41.6375
31640.0,12936.540217,0.0001,50.7378
31641.0,12936.850729,0.0001,105.82
31642.0,12937.160966,0.0001,50.949
31643.0,12937.471361,0.0001,56.544
31644.0,12937.781974,0.0001,48.3406
31645.0,12938.091998,0.0001,74.5075
31646.0,12938.40236,0.0001,54.4553
31647.0,12938.712144,0.0001,47.1024
31648.0,12939.022762,0.0001,76.8336
31649.0,12939.333027,0.0001,47.8787
31650.0,12939.643788,0.0001,51.2719
31651.0,12939.954083,0.0001,47.3572
31652.0,12940.264025,0.0001,88.5117
31653.0,12940.574746,0.0001,20.5327
31654.0,12940.884816,0.0001,65.1821
31655.0,12941.195341,0.0001,58.6888
31656.0,12941.505425,0.0001,58.5455
31657.0,12941.815283,0.0001,59.2848
31658.0,12942.125903,0.0001,74.6748
31659.0,12942.43609,0.0001,61.0253
31660.0,12942.746401,0.0001,58.2157
31661.0,12943.057323,0.0001,47.6885
31662.0,12943.368325,0.0001,60.5927
31663.0,12943.678639,0.0001,66.4266
31664.0,12943.989116,0.0001,63.4572
31665.0,12944.299433,0.0001,64.2035
31666.0,12944.609876,0.0001,50.1675
31667.0,12944.920089,0.0001,80.7887
31668.0,12945.23075,0.0001,35.7865
31669.0,12945.541214,0.0001,52.9261
31670.0,12945.851574,0.0001,68.2147
31671.0,12946.161961,0.0001,43.5918
31672.0,12946.4726,0.0001,63.3555
31673.0,12946.782545,0.0001,59.2391
31674.0,12947.0934,0.0001,48.646
31675.0,12947.404106,0.0001,42.4311
31676.0,12947.714396,0.0001,63.1098
31677.0,12948.024722,0.0001,86.3958
31678.0,12948.335506,0.0001,88.6261
31679.0,12948.645772,0.0001,65.3774
31680.0,12948.956337,0.0001,67.0766
31681.0,12949.26615,0.0001,66.4769
31682.0,12949.576144,0.0001,71.1594
31683.0,12949.886333,0.0001,63.1721
31684.0,12950.196204,0.0001,52.62
31685.0,12950.506428,0.0001,54.1046
31686.0,12950.816938,0.0001,86.3524
31687.0,12951.127044,0.0001,57.1075
31688.0,12951.437128,0.0001,50.4181
31689.0,12951.747444,0.0001,57.2543
31690.0,12952.05764,0.0001,62.1324
31691.0,12952.368402,0.0001,58.3799
31692.0,12952.679194,0.0001,83.8901
31693.0,12952.989383,0.0001,30.5803
31694.0,12953.30021,0.0001,67.2739
31695.0,12953.610461,0.0001,44.5391
31696.0,12953.920492,0.0001,38.8238
31697.0,12954.230562,0.0001,72.1003
31698.0,12954.541322,0.0001,50.8154
31699.0,12954.972832,0.0001,67.7885
31700.0,12955.278643,0.0001,220.495
31701.0,12955.58497,0.0001,199.584
31702.0,12955.891011,0.0001,190.868
31703.0,12956.197032,0.0001,162.901
31704.0,12956.503207,0.0001,227.561
31705.0,12956.809314,0.0001,190.519
31706.0,12957.114954,0.0001,241.755
31707.0,12957.420796,0.0001,207.112
31708.0,12957.726877,0.0001,159.534
31709.0,12958.033294,0.0001,198.498
31710.0,12958.339396,0.0001,223.927
31711.0,12958.645501,0.0001,186.663
31712.0,12958.952062,0.0001,162.443
31713.0,12959.258093,0.0001,188.037
31714.0,12959.563922,0.0001,207.026
31715.0,12959.869758,0.0001,171.376
31716.0,12960.176248,0.0001,170.969
31717.0,12960.482744,0.0001,176.339
31718.0,12960.789296,0.0001,174.09
31719.0,12961.094877,0.0001,183.664
31720.0,12961.400632,0.0001,202.389
31721.0,12961.707176,0.0001,226.979
31722.0,12962.013887,0.0001,162.357
31723.0,12962.320259,0.0001,194.654
31724.0,12962.625955,0.0001,179.474
